,年度,縣市別,序號,醫療院所名稱,醫療院所十碼代碼,郵遞區號,地    址
294,2014,新北市,295,江村聯合診所,3531022600,241,新北市三重區重新路３段７號１－４樓及９號２－４樓
295,2014,新北市,296,宏仁醫院,1531020122,241,新北市三重區三和路２段１８６－１９６號
296,2014,新北市,297,杏心診所,3531025736,241,新北市三重區自強路１段１９５號１樓 
297,2014,新北市,298,欣心診所,3531017305,220,新北市板橋區莒光路９４號１樓
298,2014,新北市,299,悅兒診所,3531091963,237,新北市三峽區學成路３２９之１號１樓
299,2014,新北市,300,惟新診所,3531025674,241,新北市三重區五華街１４５號１樓
300,2014,新北市,301,詠安診所,3531120183,224,新北市瑞芳區明燈路３段７９號１樓
301,2014,新北市,302,新北市立聯合醫院,0131020016,241,新北市三重區新北大道１段３號
302,2014,新北市,303,楓江診所,3531161531,243,新北市泰山區楓江路８號 
303,2014,新北市,304,瑞芳區衛生所,2331120017,224,新北市瑞芳區明燈路３段１號
304,2014,新北市,305,瑞芳礦工醫院,1531120038,224,新北市瑞芳區一坑路７１之２號
305,2014,新北市,306,賴和鴻診所,3531160267,243,新北市泰山區明志路２段４２號１樓
306,2014,新北市,307,謝東平診所,3531024257,241,新北市三重區正義北路２０３號１樓
307,2014,新北市,308,永和振興醫院,1531031250,234,新北市永和區信義路18號
308,2014,新北市,309,汐止區衛生所,2331110011,221,新北市汐止區新台一路266號
309,2014,新北市,310,國立臺灣大學醫學院附設醫院金山分院,0431270012,208,新北市金山區五湖里南勢51號
310,2014,新北市,311,杏東診所,3531143033,247,新北市蘆洲區中正路9號
311,2014,新北市,312,安安兒童診所,3531025183,241,新北市三重區三和路4段278號1樓
312,2014,新北市,313,莒光診所,3531018062,220,新北市板橋區莒光路30號
313,2014,新北市,314,愛林鑫北診所,3531143140,247,新北市蘆洲區長榮路９６、９８號１樓 
314,2014,新北市,315,新莊惠欣婦產科小兒科診所,3531063969,242,新北市新莊區建中街72-1號
315,2014,新北市,316,八里區衛生所,2331230018,249,新北市八里區舊城路16號
316,2014,新北市,317,施世明診所,3531230086,249,新北市八里區華峰一街18號1樓
317,2014,新北市,318,三峽衛生所,2331090014,237,新北市三峽區光明路71號3樓
318,2014,新北市,319,恩主公醫院,1131090019,237,新北市三?區復興路399號
319,2014,新北市,320,永澄診所,3531090206,237,新北市三?區光明路20號
320,2014,新北市,321,詹小兒科,3531090288,237,新北市三?區中華路13–6號1樓
321,2014,新北市,322,愛慈婦產科,3531091570,237,新北市三?區復興路68號
322,2014,新北市,323,杏宜診所,3531091696,237,新北市三?區大學路102號
323,2014,新北市,324,汪維娜小兒科聯合診所,3531091865,237,新北市三?區學勤路16號
324,2014,新北市,325,台北榮家,2731090012,237,新北市三峽區白雞路127號
325,2014,新北市,326,錦霖診所,3531090386,237,新北市三?區文化路86號
326,2014,新北市,327,愛林診所,3531090279,237,新北市三?區民權街8號
327,2014,新北市,328,黃志勳診所,3531150118,248,新北市五股區成泰路2段69號1F
328,2014,新北市,329,成州診所,3531150163,248,新北市五股區凌雲路1段73號
329,2014,新北市,330,鴻佑診所,3531150216,248,新北市五股區成泰路2段61號
330,2014,新北市,331,水碓診所,3531151731,248,新北市五股區自強路36號
331,2014,新北市,332,嘉安小兒科診所,3531151562,248,新北市五股區凌雲路一段72號一樓
332,2014,新北市,333,祐聖診所,3531151517,248,新北市五股區五福路34號
333,2014,新北市,334,平溪區衛生所,2331240014,226,新北市平溪區石底里公園街17號
334,2014,新北市,335,永和區衛生所,2331030018,234,新北市永和區秀朗路一段137號1樓
335,2014,新北市,336,蕭正貴診所,3531030264,234,新北市永和區得和路198號
336,2014,新北市,337,羅廣石診所,3531033872,234,新北市永和區得和路198號
337,2014,新北市,338,長欣診所,3531031903,234,新北市永和區文化路78號
338,2014,新北市,339,博新診所,3531031878,234,新北市永和區仁愛路24號1樓
339,2014,新北市,340,永和耕莘醫院,1231030015,234,新北市永和區中興街80號
340,2014,新北市,341,德上診所,3531034039,234,新北市永和區中正路106號1樓
341,2014,新北市,342,謝璧光小兒科,3531032008,234,新北市永和區竹林路81號1樓
342,2014,新北市,343,文林診所,3531033532,234,新北市永和區仁愛路15號1樓
343,2014,新北市,344,王英傑小兒科診所,3531033489,234,新北市永和區中山路1段158號1樓
344,2014,新北市,345,惠生聯合診所,3531032053,234,新北市永和區竹林路13號
345,2014,新北市,346,洪源裕小兒科診所,3531031289,234,新北市永和區竹林路181號1樓
346,2014,新北市,347,蕭佩宏小兒科,3531032197,234,新北市永和區福和路258號
347,2014,新北市,348,吳志仁小兒科診所,3531033283,234,新北市永和區仁愛路147號1樓
348,2014,新北市,349,王杰凱小兒科診所,3531033907,234,新北市永和區得和路275號1樓
349,2014,新北市,350,曾怡仁診所,3531031047,234,新北市永和區得和路340號
350,2014,新北市,351,惠恩診所,3531034413,234,新北市永和區保安路212-1號
351,2014,新北市,352,清池診所,3531031261,234,新北市永和區永利路122號
352,2014,新北市,353,呂適存小兒科診所,3531033952,234,新北市永和區竹林路51號
353,2014,新北市,354,章志平小兒科,3531033425,234,新北市永和區福和路195號
354,2014,新北市,355,德美診所,3531033747,234,新北市永和區中正路455-1號
355,2014,新北市,356,友友小兒科,3531033327,234,新北市永和區竹林路133-1號
356,2014,新北市,357,永和復康醫院,1531030100,234,新北市永和區中和路575號
357,2014,新北市,358,洪碩壎小兒科診所,3531034020,234,新北市永和區中正路157號
358,2014,新北市,359,愛兒小兒科,3531030559,234,新北市永和區福和路199號
359,2014,新北市,360,蔡彥棠小兒科,3531031038,234,新北市永和區林森路109號
360,2014,新北市,361,楊安診所,3531033470,234,新北市永和區仁愛路303號
361,2014,新北市,362,張潤德小兒科診所,3531030282,234,新北市永和區得和路122號
362,2014,新北市,363,黃濂輝診所,3531031761,234,新北市永和區成功路2段105號
363,2014,新北市,364,蔡正平耳鼻喉科診所,3531031163,234,新北市永和區得和路245號
364,2014,新北市,365,永愛診所,3531034244,234,新北市永和區永平路282-1號
365,2014,新北市,366,御生婦幼診所,3531034342,234,新北市永和區中山路一段277號
366,2014,新北市,367,石門區衛生所,2331220012,253,新北市石門區石門里中山路28之1號
367,2014,新北市,368,石碇區衛生所,2331190019,223,新北市石碇區潭邊里碇坪路一段82號
368,2014,新北市,369,大同耳鼻喉科,3531112707,221,新北市汐止區大同路二段300號
369,2014,新北市,370,吳婦產科診所,3531112234,221,新北市汐止區大同路二段175號
370,2014,新北市,371,李懷德小兒科診所,3531110954,221,新北市汐止區建成路59巷2號
371,2014,新北市,372,雙雙小兒科診所,3531112609,221,新北市汐止區明峰街143號
372,2014,新北市,373,羅小兒科診所,3531110874,221,新北市汐止區忠孝東路244號1樓
373,2014,新北市,374,人禾小兒科診所,3531112716,221,新北市汐止區忠孝東路357號
374,2014,新北市,375,顏志瑋診所,3531112841,221,新北市汐止區仁愛路69號
375,2014,新北市,376,新北市汐止國泰綜合醫院,1131110516,221,新北市汐止區建成路59巷2號
376,2014,新北市,377,弘人小兒科診所,3531110623,221,新北市汐止區福德二路152號1樓
377,2014,新北市,378,福德診所,3531112618,221,新北市汐止區福德二路171號
378,2014,新北市,379,洪振凱診所,3531112725,221,新北市汐止區樟樹一路136號
379,2014,新北市,380,德祐小兒科診所,3531112887,221,新北市汐止區福德一路117-1號1樓
380,2014,新北市,381,三益診所,3531112869,221,新北市汐止區仁愛路187號
381,2014,新北市,382,東暉診所,3531111077,221,新北市汐止區新興路3號8樓
382,2014,新北市,383,楊內兒科,3531110025,221,新北市汐止區汐萬路1段25號
383,2014,新北市,384,中興內科診所,3531112949,221,新北市汐止區中興路202號
384,2014,新北市,385,祥和診所,3531112654,221,新北市汐止區建成路37巷13號
385,2014,新北市,386,坪林區衛生所,2331200010,232,新北市坪林區坪林街104號
386,2014,新北市,387,林口區衛生所,2331170017,244,新北市林口區林口路70號
387,2014,新北市,388,普正診所,3531171448,244,新北市林口區中山路188號1樓之1
388,2014,新北市,389,侯志龍小兒科診所,3531171368,244,新北市林口區公園路25號1樓
389,2014,新北市,390,麗林耳鼻喉科診所,3531171402,244,新北市林口區忠孝路379號
390,2014,新北市,391,捷仁診所,3531170192,244,新北市林口區麗園1街6巷1號1樓之4
391,2014,新北市,392,明揚診所,3531170174,244,新北市林口區中山路192號
392,2014,新北市,393,黃紹基診所,3531171439,244,新北市林口區文化2路1段372-2號
393,2014,新北市,394,未來小兒科診所,3531171484,244,新北市林口區文化2路1段577號1樓
394,2014,新北市,395,金山區衛生所,2331270012,208,新北市金山區民生路59號
395,2014,新北市,396,烏來區衛生所,2331290014,233,新北市烏來區新烏路5段109號
396,2014,新北市,397,貢寮區衛生所,2331260016,228,新北市貢寮區仁愛路128號
397,2014,新北市,398,淡水區衛生所,2331100015,251,新北市淡水區中山路158號
398,2014,新北市,399,馬偕紀念醫院淡水分院,1131100010,251,新北市淡水區民生路45號
399,2014,新北市,400,公祥醫院,1531100027,251,新北市淡水區中山路38號
400,2014,新北市,401,匯眾內科診所,3531100341,251,新北市淡水區中山北路1段101號
401,2014,新北市,402,陳世芳診所,3531100234,251,新北市淡水區重建接198號
402,2014,新北市,403,劉小冰兒科診所,3531100412,251,新北市淡水區北新路175號
403,2014,新北市,404,許景新耳鼻喉科診所,3531100136,251,新北市淡水區中山路17號
404,2014,新北市,405,瑞安診所,3531104947,251,新北市淡水區北新路182巷61號
405,2014,新北市,406,大忠耳鼻喉科診所,3531104769,251,新北市淡水區大忠街113巷31號1樓
406,2014,新北市,407,卓訓德診所,3531105011,251,新北市淡水區新市一路3段36號
407,2014,新北市,408,祐銘耳鼻喉科診所,3531104821,251,新北市淡水區民族路31號
408,2014,新北市,409,康如診所,3531105060,251,新北市淡水區學府路11號一樓
409,2014,新北市,410,黃秋陽診所,3531100047,251,新北市淡水區中山路7號
410,2014,新北市,411,康田診所,3531105079,251,新北勢淡水區民族路31-5號1樓
411,2014,新北市,412,鴻恩診所,3531100529,251,新北市淡水區民族路50巷1號1樓
412,2014,新北市,413,萬里區衛生所,2331280018,207,新北市萬里區瑪鋉路157號
413,2014,新北市,414,樹林區衛生所,2331070012,238,新北市樹林區中山路2段80-1號
414,2014,新北市,415,林岳宏小兒科陳德馨皮膚科聯合診所,3531071970,238,新北市樹林區中華路241號1F
415,2014,新北市,416,佑荔診所,3531071872,238,新北市樹林區復興路227號1樓
416,2014,新北市,417,惠生婦產科診所,3531071854,238,新北市樹林區中山路一段27-3號
417,2014,新北市,418,柚子小兒科診所,3531072271,238,新北市樹林區學林路83號
418,2014,新北市,419,王為柱小兒科診所,3531070731,238,新北市樹林區四德街21號
419,2014,新北市,420,柯盈賢小兒科診所,3531072146,238,新北市樹林區樹新路87號
420,2014,新北市,421,何廷裕小兒科診所,3531072137,238,新北市樹林區日新街34號
421,2014,新北市,422,承恩診所,3531072225,238,新北市樹林區學勤路597號1樓
422,2014,新北市,423,仁愛醫院,1531071030,238,新北市樹林區文化街9號
423,2014,新北市,424,松禾診所,3531072280,238,新北市樹林區鎮前街58號2樓
424,2014,新北市,425,雙溪區衛生所,2331250010,227,新北市雙溪區新基南街18號
425,2014,新北市,426,鶯歌區衛生所,2331080018,239,新北市鶯歌區文化路389號
426,2014,新北市,427,崇文診所,3531080200,239,新北市鶯歌區國慶街141號
427,2014,新北市,428,慈德診所,3531081494,239,新北市鶯歌區國慶街151號
428,2014,新北市,429,怡兒診所,3531081538,239,新北市鶯歌區建國路173號
429,2014,新北市,430,幸安診所,3531081609,239,新北市鶯歌區仁愛路1號5樓
430,2014,新北市,431,金鶯診所,3531081663,239,新北市鶯歌區國慶街167號
431,2014,新北市,432,泰山區衛生所,2331160011,243,新北市泰山區全興路212號3樓
432,2014,新北市,433,泰安診所,3531161648,243,新北市泰山區泰林路二段182號
433,2014,新北市,434,佳欣診所,3531161559,243,新北市泰山區明志路二段336號
434,2014,新北市,435,泰和診所,3531161568,243,新北市泰山區明志路二段62號1樓
435,2014,新北市,436,王嘉興診所,3531161595,243,新北市泰山區明志路一段271號
436,2014,新北市,437,弘森診所,3531161666,243,新北市泰山區明志路一段257號
437,2014,新北市,438,永旭診所,3531161684,243,新北市泰山區仁愛路112-2號1樓
438,2014,新北市,439,深坑區衛生所,2331180013,222,新北市深坑區深坑街165號
439,2014,新北市,440,林振得診所,3531180152,222,新北市深坑區北深路二段106號
440,2014,新北市,441,蘆州區衛生所,2331140019,247,新北市蘆洲區中央路58號
441,2014,新北市,442,詠贊診所,3531142198,247,新北市蘆洲區中正路８５號
442,2014,新北市,443,民族診所,3531142509,247,新北市蘆洲區民族路５３號
443,2014,新北市,444,德興診所,3531143202,247,新北市蘆洲區復興路67號
444,2014,新北市,445,華安診所,3531143266,247,新北市蘆洲區中華街45-1號
445,2014,新北市,446,大安診所,3531142250,247,新北市蘆洲區長安街２83號
446,2014,新北市,447,上安診所,3531142714,247,新北市蘆洲區中山二路50號
447,2014,新北市,448,集賢內科診所,3531140774,247,新北市蘆洲區集賢路356號
448,2014,新北市,449,永全診所,3531140372,247,新北市蘆洲區中山一路２４１號
449,2014,新北市,450,全民醫院,1531140049,247,新北市蘆洲區三民路7號
450,2014,新北市,451,福田診所,3531143275,247,新北市蘆洲區中正路140號
451,2014,新北市,452,宜興診所,3531143211,247,新北市蘆洲區永樂街
452,2014,新北市,453,小茄子兒科診所,3531142812,247,新北市蘆洲區中正路22號1F
453,2014,新北市,454,湯瑪士親子兒科診所,3531143159,247,新北市蘆洲區民族路 773號1F
